"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"27.04.2021","131,38","130,58","131,51","130,56","","0,64%"
"26.04.2021","130,55","130,66","130,77","130,20","","-0,01%"
"23.04.2021","130,56","129,73","130,59","129,58","","0,66%"
"22.04.2021","129,71","130,07","130,49","129,66","","-0,26%"
"21.04.2021","130,05","130,11","130,16","129,63","","0,00%"
"20.04.2021","130,05","130,19","131,01","129,98","","-0,07%"
"19.04.2021","130,14","130,35","130,37","129,68","","-0,15%"
"16.04.2021","130,34","130,17","130,56","129,96","","0,18%"
"15.04.2021","130,11","130,49","130,60","130,01","","-0,26%"
"14.04.2021","130,45","130,30","130,60","130,03","","0,13%"
"13.04.2021","130,28","130,29","130,52","129,77","","0,02%"
"12.04.2021","130,25","130,54","130,63","129,87","","-0,18%"
"09.04.2021","130,49","130,16","130,57","130,04","","0,28%"
"08.04.2021","130,13","130,37","130,49","129,55","","-0,19%"
"07.04.2021","130,38","130,33","130,70","130,13","","0,05%"
"06.04.2021","130,32","130,16","130,59","129,80","","0,15%"
"05.04.2021","130,12","130,21","130,28","129,82","","-0,05%"
"02.04.2021","130,18","130,27","130,35","130,02","","-0,04%"
"01.04.2021","130,23","129,88","130,29","129,64","","0,31%"
"31.03.2021","129,83","129,30","130,07","129,24","","0,45%"
"30.03.2021","129,25","129,16","129,57","129,11","","0,10%"
"29.03.2021","129,12","129,31","129,45","128,82","","-0,13%"
"26.03.2021","129,29","128,44","129,48","128,42","","0,67%"
"25.03.2021","128,43","128,45","128,96","128,38","","0,01%"
"24.03.2021","128,42","128,70","128,90","128,27","","-0,16%"
"23.03.2021","128,63","129,90","129,94","128,59","","-0,95%"
"22.03.2021","129,87","129,54","129,96","128,88","","0,22%"
"19.03.2021","129,59","129,75","130,01","129,31","","-0,11%"
"18.03.2021","129,73","130,38","130,68","129,59","","-0,48%"
"17.03.2021","130,36","129,73","130,46","129,68","","0,52%"
"16.03.2021","129,69","130,20","130,42","129,48","","-0,36%"
"15.03.2021","130,16","130,35","130,51","129,97","","-0,09%"
"12.03.2021","130,28","130,02","130,41","129,80","","0,21%"
"11.03.2021","130,01","129,28","130,07","129,23","","0,61%"
"10.03.2021","129,22","129,09","129,45","129,01","","0,13%"
"09.03.2021","129,05","128,99","129,57","128,92","","0,10%"
"08.03.2021","128,92","129,15","129,41","128,77","","-0,15%"
"05.03.2021","129,11","129,23","129,60","128,85","","-0,07%"
"04.03.2021","129,20","129,09","129,66","128,90","","0,12%"
"03.03.2021","129,05","128,99","129,48","128,73","","0,08%"
"02.03.2021","128,95","128,64","129,10","128,16","","0,27%"
"01.03.2021","128,60","128,73","128,96","128,20","","-0,06%"
"26.02.2021","128,68","129,35","129,56","128,55","","-0,49%"
"25.02.2021","129,32","128,80","129,99","128,75","","0,45%"
"24.02.2021","128,74","127,88","128,90","127,75","","0,69%"
"23.02.2021","127,86","127,73","128,08","127,64","","0,13%"
"22.02.2021","127,69","127,73","128,26","127,46","","-0,05%"
"19.02.2021","127,75","127,79","128,21","127,64","","0,02%"
"18.02.2021","127,72","127,45","127,83","127,32","","0,24%"
"17.02.2021","127,42","128,38","128,47","127,29","","-0,73%"
"16.02.2021","128,36","127,81","128,40","127,72","","0,45%"
"15.02.2021","127,78","127,25","127,99","127,19","","0,50%"
"12.02.2021","127,15","127,05","127,33","126,97","","0,10%"
"11.02.2021","127,02","126,75","127,18","126,68","","0,25%"
"10.02.2021","126,70","126,76","127,09","126,63","","-0,01%"
"09.02.2021","126,71","126,78","126,89","126,42","","-0,05%"
"08.02.2021","126,77","126,93","127,15","126,63","","-0,08%"
"05.02.2021","126,87","126,24","127,02","126,14","","0,49%"
"04.02.2021","126,25","126,39","126,49","126,09","","-0,09%"
"03.02.2021","126,36","126,43","126,54","126,12","","-0,02%"
"02.02.2021","126,39","126,53","126,85","126,24","","-0,09%"
"01.02.2021","126,51","127,07","127,24","126,50","","-0,42%"
"29.01.2021","127,04","126,36","127,36","126,29","","0,58%"
"28.01.2021","126,31","126,07","126,69","125,96","","0,21%"
"27.01.2021","126,05","126,00","126,23","125,57","","0,07%"
"26.01.2021","125,96","125,93","126,18","125,68","","0,05%"
"25.01.2021","125,90","126,31","126,40","125,79","","-0,29%"
"22.01.2021","126,26","125,90","126,44","125,84","","0,32%"
"21.01.2021","125,86","125,35","125,99","125,29","","0,45%"
"20.01.2021","125,30","126,01","126,20","125,25","","-0,54%"
"19.01.2021","125,98","125,25","126,23","125,18","","0,61%"
"18.01.2021","125,22","125,54","125,56","125,07","","-0,18%"
"15.01.2021","125,45","126,17","126,23","125,39","","-0,57%"
"14.01.2021","126,17","126,31","126,54","125,92","","-0,06%"
"13.01.2021","126,25","126,68","126,74","126,19","","-0,30%"
"12.01.2021","126,63","126,68","126,89","126,53","","-0,02%"
"11.01.2021","126,65","126,99","127,11","126,54","","-0,26%"
"08.01.2021","126,98","127,41","127,48","126,80","","-0,30%"
"07.01.2021","127,36","127,03","127,51","126,90","","0,28%"
"06.01.2021","127,00","126,30","127,25","126,13","","0,57%"
"05.01.2021","126,28","126,32","126,58","126,04","","0,00%"
"04.01.2021","126,28","126,24","126,82","126,09","","0,82%"
"01.01.2021","125,25","126,13","126,14","125,28","","-0,67%"
"31.12.2020","126,09","126,89","127,00","126,07","","-0,60%"
"30.12.2020","126,85","126,86","127,15","126,45","","0,02%"
"29.12.2020","126,83","126,81","127,20","126,64","","0,05%"
"28.12.2020","126,77","126,29","126,98","126,04","","0,38%"
"25.12.2020","126,29","126,31","126,44","125,87","","0,02%"
"24.12.2020","126,27","126,22","126,53","126,14","","0,07%"
"23.12.2020","126,18","126,06","126,42","125,92","","0,13%"
"22.12.2020","126,02","126,50","126,68","125,99","","-0,34%"
"21.12.2020","126,45","126,46","126,63","125,90","","-0,13%"
"18.12.2020","126,61","126,51","127,04","126,36","","0,12%"
"17.12.2020","126,46","126,25","126,54","126,00","","0,20%"
"16.12.2020","126,21","125,99","126,37","125,71","","0,20%"
"15.12.2020","125,96","126,36","126,61","125,93","","-0,28%"
"14.12.2020","126,32","126,18","126,54","125,91","","0,28%"
"11.12.2020","125,97","126,50","126,64","125,78","","-0,39%"
"10.12.2020","126,46","125,93","126,76","125,85","","0,45%"
"09.12.2020","125,89","126,07","126,54","125,77","","-0,11%"
"08.12.2020","126,03","126,01","126,29","125,84","","0,05%"
"07.12.2020","125,97","126,29","126,51","125,95","","-0,20%"
"04.12.2020","126,22","126,11","126,71","126,03","","0,12%"
"03.12.2020","126,07","126,50","126,68","126,01","","-0,31%"
"02.12.2020","126,46","125,92","126,58","125,76","","0,45%"
"01.12.2020","125,89","124,45","125,99","124,38","","1,22%"
"30.11.2020","124,37","124,43","125,15","124,26","","-0,12%"
"27.11.2020","124,52","124,20","124,57","123,88","","0,27%"
"26.11.2020","124,18","124,46","124,60","123,89","","-0,20%"
"25.11.2020","124,43","124,18","124,54","124,13","","0,21%"
"24.11.2020","124,17","123,82","124,39","123,65","","0,32%"
"23.11.2020","123,78","123,14","123,85","122,96","","0,56%"
"20.11.2020","123,09","123,18","123,50","122,99","","-0,05%"
"19.11.2020","123,15","123,06","123,35","122,83","","0,07%"
"18.11.2020","123,06","123,61","123,69","123,00","","-0,40%"
"17.11.2020","123,56","123,97","124,04","123,50","","-0,30%"
"16.11.2020","123,93","123,76","124,47","123,61","","0,11%"
"13.11.2020","123,79","124,12","124,33","123,65","","-0,25%"
"12.11.2020","124,10","124,17","124,53","123,67","","-0,04%"
"11.11.2020","124,15","124,36","124,70","123,90","","-0,18%"
"10.11.2020","124,38","124,48","124,64","123,96","","-0,05%"
"09.11.2020","124,44","122,78","125,17","122,68","","1,44%"
"06.11.2020","122,67","122,40","123,01","122,21","","0,22%"
"05.11.2020","122,40","122,59","123,20","122,19","","-0,07%"
"04.11.2020","122,49","122,39","123,10","121,96","","0,13%"
"03.11.2020","122,33","121,89","122,79","121,81","","0,38%"
"02.11.2020","121,87","122,01","122,18","121,69","","0,00%"
"30.10.2020","121,87","122,16","122,47","121,60","","-0,20%"
"29.10.2020","122,12","122,51","122,89","121,88","","-0,33%"
"28.10.2020","122,52","123,18","123,23","122,17","","-0,50%"
"27.10.2020","123,14","123,80","124,03","123,14","","-0,51%"
"26.10.2020","123,77","124,21","124,24","123,76","","-0,31%"
"23.10.2020","124,15","123,89","124,29","123,39","","0,23%"
"22.10.2020","123,87","124,04","124,11","123,64","","-0,11%"
"21.10.2020","124,01","124,73","124,87","123,89","","-0,55%"
"20.10.2020","124,69","124,07","125,03","124,00","","0,52%"
"19.10.2020","124,04","123,57","124,36","123,35","","0,43%"
"16.10.2020","123,51","123,47","123,74","123,11","","0,06%"
"15.10.2020","123,43","123,50","123,79","123,00","","-0,06%"
"14.10.2020","123,51","123,92","123,97","123,45","","-0,27%"
"13.10.2020","123,85","124,44","124,50","123,79","","-0,43%"
"12.10.2020","124,39","124,90","125,17","124,27","","-0,37%"
"09.10.2020","124,85","124,68","125,11","124,50","","0,16%"
"08.10.2020","124,65","124,64","124,90","124,35","","0,03%"
"07.10.2020","124,61","123,95","124,90","123,85","","0,56%"
"06.10.2020","123,91","124,59","124,75","123,84","","-0,51%"
"05.10.2020","124,55","123,40","124,74","123,29","","0,97%"
"02.10.2020","123,35","123,98","124,04","123,00","","-0,47%"
"01.10.2020","123,93","123,61","124,23","123,56","","0,33%"
"30.09.2020","123,52","124,07","124,27","123,51","","-0,42%"
"29.09.2020","124,04","123,08","124,14","123,01","","0,81%"
"28.09.2020","123,04","122,92","123,23","122,36","","0,19%"
"25.09.2020","122,81","123,03","123,18","122,60","","-0,17%"
"24.09.2020","123,02","122,89","123,18","122,57","","0,14%"
"23.09.2020","122,85","122,85","123,21","122,57","","0,02%"
"22.09.2020","122,82","123,18","123,31","122,64","","-0,27%"
"21.09.2020","123,15","123,89","123,96","122,50","","-0,49%"
"18.09.2020","123,76","124,10","124,32","123,42","","-0,25%"
"17.09.2020","124,07","124,01","124,15","123,28","","0,07%"
"16.09.2020","123,98","124,91","125,04","123,82","","-0,70%"
"15.09.2020","124,85","125,49","125,79","124,74","","-0,49%"
"14.09.2020","125,47","125,80","125,93","125,27","","-0,22%"
"11.09.2020","125,75","125,39","126,15","125,34","","0,30%"
"10.09.2020","125,37","125,36","126,48","125,28","","0,06%"
"09.09.2020","125,30","124,92","125,67","124,42","","0,37%"
"08.09.2020","124,84","125,57","125,68","124,68","","-0,57%"
"07.09.2020","125,56","125,72","125,96","125,50","","-0,14%"
"04.09.2020","125,74","125,83","126,00","125,29","","-0,05%"
"03.09.2020","125,80","125,85","126,04","125,27","","-0,05%"
"02.09.2020","125,86","126,22","126,34","125,53","","-0,26%"
"01.09.2020","126,19","126,41","127,09","126,12","","-0,16%"
"31.08.2020","126,39","125,36","126,87","125,36","","0,80%"
"28.08.2020","125,39","125,98","126,79","125,18","","-0,44%"
"27.08.2020","125,95","125,39","126,12","125,12","","0,47%"
"26.08.2020","125,36","125,92","126,16","125,25","","-0,41%"
"25.08.2020","125,88","124,93","126,06","124,90","","0,78%"
"24.08.2020","124,91","124,84","125,36","124,68","","0,11%"
"21.08.2020","124,77","125,47","125,57","124,43","","-0,55%"
"20.08.2020","125,46","125,61","125,81","125,07","","-0,10%"
"19.08.2020","125,58","125,79","126,09","125,36","","-0,13%"
"18.08.2020","125,74","125,83","126,11","125,33","","-0,05%"
"17.08.2020","125,80","126,24","126,47","125,66","","-0,32%"
"14.08.2020","126,21","126,30","126,49","125,74","","-0,06%"
"13.08.2020","126,29","125,95","126,77","125,89","","0,28%"
"12.08.2020","125,94","125,05","126,24","124,93","","0,75%"
"11.08.2020","125,00","124,37","125,52","124,32","","0,53%"
"10.08.2020","124,34","124,86","124,94","124,32","","-0,39%"
"07.08.2020","124,83","125,36","125,42","124,44","","-0,40%"
"06.08.2020","125,33","125,25","125,64","124,64","","0,09%"
"05.08.2020","125,22","124,78","125,54","124,61","","0,38%"
"04.08.2020","124,74","124,65","125,03","124,24","","0,11%"
"03.08.2020","124,60","124,78","125,08","124,00","","-0,05%"
"31.07.2020","124,66","124,04","125,25","123,83","","0,49%"
"30.07.2020","124,05","123,72","124,22","123,32","","0,29%"
"29.07.2020","123,69","123,13","123,82","123,01","","0,49%"
"28.07.2020","123,09","123,85","124,00","123,00","","-0,59%"
"27.07.2020","123,82","123,61","123,93","123,21","","0,13%"
"24.07.2020","123,66","123,93","123,99","122,82","","-0,18%"
"23.07.2020","123,88","123,98","124,26","123,69","","-0,05%"
"22.07.2020","123,94","123,11","124,30","123,04","","0,70%"
"21.07.2020","123,08","122,76","123,19","122,45","","0,29%"
"20.07.2020","122,73","122,15","123,00","122,12","","0,39%"
"17.07.2020","122,25","122,11","122,60","121,92","","0,13%"
"16.07.2020","122,09","122,03","122,54","121,81","","0,09%"
"15.07.2020","121,98","122,26","122,52","121,81","","-0,18%"
"14.07.2020","122,20","121,70","122,36","121,46","","0,44%"
"13.07.2020","121,67","120,89","121,99","120,77","","0,75%"
"10.07.2020","120,76","120,98","121,09","120,26","","-0,16%"
"09.07.2020","120,95","121,51","122,00","120,89","","-0,45%"
"08.07.2020","121,50","121,21","121,90","121,13","","0,28%"
"07.07.2020","121,16","121,41","121,74","121,17","","-0,19%"
"06.07.2020","121,39","120,94","122,00","120,85","","0,39%"
"03.07.2020","120,92","120,83","121,00","120,60","","0,10%"
"02.07.2020","120,80","120,93","121,46","120,74","","-0,07%"
"01.07.2020","120,89","121,24","121,50","120,25","","-0,26%"
"30.06.2020","121,20","120,93","121,46","120,57","","0,25%"
"29.06.2020","120,90","120,32","121,38","120,17","","0,53%"
"26.06.2020","120,26","120,28","120,40","119,79","","0,03%"
"25.06.2020","120,22","120,43","120,65","120,14","","-0,16%"
"24.06.2020","120,41","120,46","120,77","120,04","","-0,01%"
"23.06.2020","120,42","120,35","121,13","119,90","","0,09%"
"22.06.2020","120,31","119,64","120,46","119,29","","0,74%"
"19.06.2020","119,43","119,85","120,24","119,36","","-0,33%"
"18.06.2020","119,82","120,32","120,56","119,58","","-0,40%"
"17.06.2020","120,30","120,90","121,25","120,15","","-0,46%"
"16.06.2020","120,86","121,54","122,14","120,47","","-0,52%"
"15.06.2020","121,49","120,74","121,65","120,32","","0,57%"
"12.06.2020","120,80","120,74","121,82","120,25","","0,07%"
"11.06.2020","120,71","121,82","121,93","120,64","","-0,85%"
"10.06.2020","121,75","122,19","122,39","121,57","","-0,30%"
"09.06.2020","122,12","122,47","122,62","121,32","","-0,25%"
"08.06.2020","122,43","123,71","124,14","122,21","","-0,99%"
"05.06.2020","123,65","123,73","124,46","123,52","","-0,05%"
"04.06.2020","123,71","122,34","123,99","121,84","","1,14%"
"03.06.2020","122,31","121,40","122,63","121,25","","0,78%"
"02.06.2020","121,36","119,80","121,65","119,61","","1,32%"
"01.06.2020","119,78","119,61","120,00","119,41","","0,12%"
"29.05.2020","119,64","119,25","119,93","118,86","","0,34%"
"28.05.2020","119,23","118,54","119,42","118,47","","0,61%"
"27.05.2020","118,51","118,11","118,93","117,68","","0,38%"
"26.05.2020","118,06","117,39","118,36","117,32","","0,59%"
"25.05.2020","117,37","117,31","117,57","117,07","","0,08%"
"22.05.2020","117,28","117,84","118,06","116,97","","-0,46%"
"21.05.2020","117,82","118,02","118,54","117,71","","-0,16%"
"20.05.2020","118,01","117,70","118,22","117,57","","0,35%"
"19.05.2020","117,60","117,13","118,25","117,01","","0,44%"
"18.05.2020","117,09","115,77","117,27","115,69","","1,17%"
"15.05.2020","115,74","115,89","116,24","115,46","","-0,10%"
"14.05.2020","115,86","115,79","115,96","115,31","","0,10%"
"13.05.2020","115,75","116,23","116,43","115,68","","-0,38%"
"12.05.2020","116,19","116,36","116,86","115,94","","-0,13%"
"11.05.2020","116,34","115,60","116,54","115,36","","0,63%"
"08.05.2020","115,61","115,15","115,77","115,03","","0,43%"
"07.05.2020","115,11","114,54","115,16","114,43","","0,47%"
"06.05.2020","114,57","115,56","115,62","114,43","","-0,80%"
"05.05.2020","115,49","116,43","116,58","115,39","","-0,78%"
"04.05.2020","116,40","117,46","117,46","116,25","","-0,83%"
"01.05.2020","117,37","117,43","117,78","117,00","","-0,03%"
"30.04.2020","117,40","116,02","117,81","115,54","","1,20%"
"29.04.2020","116,01","115,64","116,10","115,43","","0,35%"
"28.04.2020","115,60","116,13","116,29","115,59","","-0,43%"
"27.04.2020","116,10","116,25","116,54","116,04","","-0,19%"
"24.04.2020","116,32","115,96","116,45","115,54","","0,34%"
"23.04.2020","115,93","116,63","116,86","115,64","","-0,55%"
"22.04.2020","116,57","117,01","117,25","116,43","","-0,35%"
"21.04.2020","116,98","116,90","117,18","116,21","","0,08%"
"20.04.2020","116,89","116,93","117,31","116,83","","0,01%"
"17.04.2020","116,88","116,97","117,43","116,60","","-0,06%"
"16.04.2020","116,95","117,27","117,52","116,54","","-0,23%"
"15.04.2020","117,22","117,73","117,82","116,78","","-0,40%"
"14.04.2020","117,69","117,64","117,96","117,29","","0,09%"
"13.04.2020","117,59","118,65","118,78","117,29","","-0,82%"
"10.04.2020","118,56","118,57","118,78","118,40","","0,04%"
"09.04.2020","118,51","118,15","119,04","118,07","","0,33%"
"08.04.2020","118,12","118,43","118,71","117,90","","-0,23%"
"07.04.2020","118,39","117,89","119,07","117,50","","0,47%"
"06.04.2020","117,84","117,18","118,33","117,17","","0,54%"
"03.04.2020","117,21","117,18","117,40","116,71","","0,06%"
"02.04.2020","117,14","117,50","117,74","116,32","","-0,27%"
"01.04.2020","117,46","118,63","118,90","116,93","","-0,95%"
"31.03.2020","118,59","119,11","119,72","118,18","","-0,44%"
"30.03.2020","119,11","120,26","120,29","118,78","","-0,90%"
"27.03.2020","120,19","120,89","121,00","118,78","","-0,54%"
"26.03.2020","120,84","121,01","121,10","119,94","","-0,11%"
"25.03.2020","120,97","120,00","121,18","119,51","","0,84%"
"24.03.2020","119,96","119,25","120,56","118,81","","0,62%"
"23.03.2020","119,22","118,46","119,98","117,71","","0,62%"
"20.03.2020","118,49","118,37","119,35","117,84","","0,14%"
"19.03.2020","118,33","117,96","119,33","117,37","","0,34%"
"18.03.2020","117,93","118,42","118,56","116,86","","-0,39%"
"17.03.2020","118,39","118,39","119,71","117,29","","0,03%"
"16.03.2020","118,35","119,83","119,93","117,13","","-1,24%"
"13.03.2020","119,83","117,04","120,36","116,88","","2,41%"
"12.03.2020","117,01","117,83","118,35","116,26","","-0,65%"
"11.03.2020","117,77","119,18","119,26","117,53","","-1,15%"
"10.03.2020","119,14","117,15","119,50","116,79","","1,70%"
"09.03.2020","117,15","118,92","118,92","115,87","","-1,41%"
"06.03.2020","118,83","119,33","119,46","118,68","","-0,39%"
"05.03.2020","119,30","119,75","120,01","119,00","","-0,34%"
"04.03.2020","119,71","119,69","120,14","119,03","","0,04%"
"03.03.2020","119,66","120,59","120,97","119,50","","-0,75%"
"02.03.2020","120,56","118,93","120,76","118,07","","1,18%"
"28.02.2020","119,15","120,57","120,68","118,35","","-1,14%"
"27.02.2020","120,52","120,18","121,06","119,94","","0,32%"
"26.02.2020","120,13","119,90","120,61","119,75","","0,21%"
"25.02.2020","119,88","120,17","120,54","119,40","","-0,22%"
"24.02.2020","120,14","120,97","121,18","119,89","","-0,69%"
"21.02.2020","120,98","120,93","121,36","120,35","","0,08%"
"20.02.2020","120,88","120,35","121,40","120,08","","0,48%"
"19.02.2020","120,30","118,57","120,51","118,54","","1,48%"
"18.02.2020","118,55","119,06","119,11","118,46","","-0,41%"
"17.02.2020","119,04","118,91","119,21","118,79","","0,16%"
"14.02.2020","118,85","119,05","119,25","118,86","","-0,15%"
"13.02.2020","119,03","119,71","119,75","118,87","","-0,53%"
"12.02.2020","119,67","119,84","120,33","119,60","","-0,11%"
"11.02.2020","119,80","119,78","120,05","119,58","","0,04%"
"10.02.2020","119,75","120,21","120,35","119,65","","-0,27%"
"07.02.2020","120,07","120,81","120,83","120,07","","-0,58%"
"06.02.2020","120,77","120,79","121,04","120,56","","0,02%"
"05.02.2020","120,75","120,96","121,17","120,64","","-0,15%"
"04.02.2020","120,93","120,21","121,00","120,06","","0,63%"
"03.02.2020","120,17","120,26","120,40","119,89","","-0,05%"
"31.01.2020","120,23","120,21","120,42","120,01","","0,05%"
"30.01.2020","120,17","120,01","120,26","119,78","","0,15%"
"29.01.2020","119,99","120,30","120,44","119,88","","-0,22%"
"28.01.2020","120,26","119,99","120,35","119,79","","0,23%"
"27.01.2020","119,98","120,43","120,52","119,89","","-0,39%"
"24.01.2020","120,45","121,04","121,28","120,40","","-0,45%"
"23.01.2020","121,00","121,85","121,89","120,63","","-0,66%"
"22.01.2020","121,81","121,78","122,03","121,61","","0,05%"
"21.01.2020","121,75","122,25","122,39","121,70","","-0,39%"
"20.01.2020","122,23","122,18","122,34","122,02","","0,09%"
"17.01.2020","122,12","122,68","122,85","122,11","","-0,42%"
"16.01.2020","122,64","122,54","122,89","122,49","","0,10%"
"15.01.2020","122,52","122,42","122,74","122,18","","0,11%"
"14.01.2020","122,39","122,42","122,78","122,17","","0,00%"
"13.01.2020","122,39","121,76","122,51","121,71","","0,55%"
